Real,Imaginary
-0.012017953820095188,-0.129694376462428235
-0.035644604456888884,-0.125277790023259644
-0.058057420839894049,-0.116595018698996897
-0.078493161388398180,-0.103941743853251181
-0.096255911467990840,-0.087748857584964091
-0.110740781928782284,-0.068567789214775535
-0.121454507879917337,-0.047051727020876719
-0.128032246233828195,-0.023933374695608405
-0.130250000000000005,0.000000000000000016
-0.128032246233828195,0.023933374695608405
-0.121454507879917337,0.047051727020876719
-0.110740781928782173,0.068567789214775729
-0.096255911467990840,0.087748857584964091
-0.078493161388398180,0.103941743853251181
-0.058057420839894049,0.116595018698996897
-0.035644604456888884,0.125277790023259644
-0.012017953820095130,0.129694376462428235
0.012017953820095089,0.129694376462428235
0.035644604456888815,0.125277790023259672
0.058057420839894118,0.116595018698996869
0.078493161388398167,0.103941743853251195
0.096255911467990854,0.087748857584964077
0.110740781928782256,0.068567789214775590
0.121454507879917351,0.047051727020876663
0.128032246233828223,0.023933374695608269
0.130250000000000005,0.000000000000000000
0.130250000000000005,-0.000000000000000032
0.128032246233828195,-0.023933374695608359
0.121454507879917351,-0.047051727020876684
0.110740781928782284,-0.068567789214775535
0.139594956694473998,-0.077982421515800107
0.150766103529227341,-0.053269053179255031
0.157599984064598547,-0.027023231169463761
0.159899999999999987,0.000000000000000000
0.159899999999999987,-0.000000000000000039
0.157599984064598575,0.027023231169463664
0.150766103529227341,0.053269053179255003
0.139594956694473971,0.077982421515800163
0.124407917115518463,0.100452377567573192
0.105641888270074008,0.120032501609910622
0.083836734640801297,0.136159509123556483
0.059619750797071346,0.148369455464711836
0.033687615272316652,0.156311082707735000
0.006786348391064139,0.159755924696128537
-0.020310149377525875,0.158604879597894405
-0.046822361127120321,0.152891060884806224
-0.071987578796346027,0.142778844718115944
-0.095081844891055436,0.128559141145673794
-0.115440779423328393,0.110641025149509686
-0.132478692914090312,0.089539968303401579
-0.145705435613062900,0.065863009594214386
-0.154740498214666428,0.040291292015481546
-0.159323958417949968,0.013560467323634039
-0.159323958417949996,-0.013560467323633757
-0.154740498214666428,-0.040291292015481546
-0.145705435613062900,-0.065863009594214386
-0.132478692914090312,-0.089539968303401579
-0.115440779423328643,-0.110641025149509437
-0.095081844891055436,-0.128559141145673794
-0.071987578796345833,-0.142778844718116055
-0.046822361127120321,-0.152891060884806224
-0.020310149377525840,-0.158604879597894405
0.006786348391064103,-0.159755924696128565
0.033687615272316680,-0.156311082707735000
0.059619750797071318,-0.148369455464711836
0.083836734640801366,-0.136159509123556455
0.035425135790171647,-0.095650717479002209
0.053954329053350160,-0.086561714264464587
0.070274625745720035,-0.073928864297370236
0.083717871003142222,-0.058269357939668746
0.058637361185102245,-0.046761735139405035
0.046761735139405007,-0.058637361185102252
0.032541280433816849,-0.067572665092681450
0.016689070046723618,-0.073119593413636774
-0.000000000000000012,-0.075000000000000011
-0.016689070046723514,-0.073119593413636802
-0.032541280433816835,-0.067572665092681478
-0.046761735139405076,-0.058637361185102210
-0.058637361185102217,-0.046761735139405049
-0.067572665092681450,-0.032541280433816835
-0.073119593413636788,-0.016689070046723525
-0.075000000000000011,0.000000000000000009
-0.073119593413636788,0.016689070046723625
-0.067572665092681450,0.032541280433816835
-0.058637361185102217,0.046761735139405049
-0.046761735139405070,0.058637361185102203
-0.032541280433816828,0.067572665092681464
-0.016689070046723643,0.073119593413636760
0.000000000000000005,0.075000000000000011
0.016689070046723591,0.073119593413636802
0.032541280433816849,0.067572665092681450
0.046761735139405028,0.058637361185102245
0.058637361185102245,0.046761735139405021
