Real_1H,Imag_1H,Real_2H,Imag_2H
0.025030376544370733,-0.077035577819907441,0.748453892289278055,-0.131972615026867052
0.025030376544370733,-0.077035577819907441,0.760000000000000120,-0.000000000000000186
0.025030376544370733,-0.077035577819907441,0.760000000000000120,0.000000000000000000
-0.040000000000000001,0.000000000000000005,0.714166391797290467,0.259935308927508213
-0.008466805524679938,-0.080556273524830135,0.748453892289278055,0.131972615026867052
-0.001879385241571817,0.000684040286651338,0.748453892289278055,0.131972615026867052
0.054199579115067474,-0.060194730863668972,0.760000000000000120,-0.000000000000000186
0.054199579115067474,-0.060194730863668972,0.760000000000000120,0.000000000000000000
-0.040000000000000001,0.000000000000000005,0.760000000000000120,0.000000000000000000
-0.040000000000000001,0.000000000000000005,0.760000000000000120,-0.000000000000000186
-0.065530376544370730,-0.047610605435690331,0.748453892289278055,0.131972615026867052
-0.065530376544370730,-0.047610605435690331,0.714166391797290467,0.259935308927508213
-0.079229955659438259,-0.016840846956238505,0.748453892289278055,0.131972615026867052
-0.079229955659438259,-0.016840846956238505,0.760000000000000120,-0.000000000000000186
-0.079229955659438259,-0.016840846956238505,0.760000000000000120,0.000000000000000000
-0.065530376544370730,-0.047610605435690331,0.760000000000000120,-0.000000000000000186
-0.034641016151377553,-0.020000000000000000,0.748453892289278055,0.131972615026867052
0.020000000000000007,-0.034641016151377553,0.760000000000000120,0.000000000000000000
0.020000000000000007,-0.034641016151377553,0.760000000000000120,-0.000000000000000186
0.020000000000000007,-0.034641016151377553,0.748453892289278055,-0.131972615026867052
-0.019999999999999993,-0.034641016151377553,0.760000000000000120,-0.000000000000000186
-0.019999999999999993,-0.034641016151377553,0.760000000000000120,0.000000000000000000
-0.000000000000000006,-0.040000000000000001,0.748453892289278055,0.131972615026867052
0.001532088886237956,-0.001285575219373079,0.760000000000000120,0.000000000000000000
-0.001879385241571817,-0.000684040286651338,0.760000000000000120,0.000000000000000000
-0.001879385241571817,-0.000684040286651338,0.760000000000000120,-0.000000000000000186
-0.001000000000000000,0.001732050807568877,0.748453892289278055,-0.131972615026867052
-0.001879385241571817,-0.000684040286651338,0.714166391797290467,-0.259935308927508102
-0.001000000000000000,-0.001732050807568877,0.714166391797290467,-0.259935308927508102
-0.019999999999999993,-0.034641016151377553,0.714166391797290467,-0.259935308927508102
-0.034641016151377553,-0.020000000000000000,0.582193776770423166,-0.488518583361770176
-0.000000000000000006,-0.040000000000000001,0.714166391797290467,-0.259935308927508102
0.000347296355333860,-0.001969615506024416,0.714166391797290467,-0.259935308927508102
0.001532088886237956,-0.001285575219373079,0.714166391797290467,-0.259935308927508102
0.034641016151377539,-0.020000000000000021,0.760000000000000120,-0.000000000000000186
0.034641016151377539,-0.020000000000000021,0.760000000000000120,0.000000000000000000
0.034641016151377539,-0.020000000000000021,0.714166391797290467,-0.259935308927508102
0.073997182069050663,-0.032945668089139811,0.760000000000000120,-0.000000000000000186
0.073997182069050663,-0.032945668089139811,0.760000000000000120,0.000000000000000000
0.073997182069050663,-0.032945668089139811,0.748453892289278055,-0.131972615026867052
0.025030376544370733,-0.077035577819907441,0.658179306876173320,-0.380000000000000449
0.020000000000000007,-0.034641016151377553,0.380000000000000171,-0.658179306876173431
-0.102500000000000008,-0.177535207775810028,0.488518583361770009,0.582193776770423388
0.040000000000000001,-0.000000000000000010,-0.000000000000000122,-0.760000000000000120
0.040000000000000001,0.000000000000000000,-0.000000000000000122,-0.760000000000000120
0.034641016151377539,-0.020000000000000021,-0.000000000000000122,-0.760000000000000120
-0.008466805524679938,-0.080556273524830135,0.488518583361769898,-0.582193776770423499
-0.040499999999999987,-0.070148057706539549,0.488518583361769898,-0.582193776770423499
-0.065530376544370730,-0.047610605435690331,0.488518583361769898,-0.582193776770423499
-0.034641016151377553,-0.020000000000000000,0.488518583361769898,-0.582193776770423499
-0.019999999999999993,-0.034641016151377553,0.488518583361769898,-0.582193776770423499
0.040000000000000001,-0.000000000000000010,-0.379999999999999838,0.658179306876173431
0.040000000000000001,0.000000000000000000,-0.379999999999999838,0.658179306876173431
-0.034641016151377553,-0.020000000000000000,0.380000000000000171,-0.658179306876173431
-0.019999999999999993,-0.034641016151377553,0.380000000000000171,-0.658179306876173431
-0.000000000000000006,-0.040000000000000001,0.380000000000000171,-0.658179306876173431
0.025030376544370733,-0.077035577819907441,0.380000000000000171,-0.658179306876173431
0.025030376544370733,-0.077035577819907441,0.488518583361769898,-0.582193776770423499
0.000347296355333860,-0.001969615506024416,0.380000000000000171,-0.658179306876173431
0.001532088886237956,-0.001285575219373079,0.131972615026866830,-0.748453892289278278
0.001532088886237956,-0.001285575219373079,0.488518583361769898,-0.582193776770423499
-0.001000000000000000,-0.001732050807568877,0.380000000000000171,-0.658179306876173431
-0.001879385241571817,-0.000684040286651338,0.380000000000000171,-0.658179306876173431
0.000000000000000002,0.040000000000000001,0.259935308927508546,-0.714166391797290578
-0.019999999999999990,0.034641016151377546,0.380000000000000171,-0.658179306876173431
-0.034641016151377546,0.019999999999999997,0.380000000000000171,-0.658179306876173431
-0.040499999999999974,0.070148057706539521,0.380000000000000171,-0.658179306876173431
0.001532088886237956,0.001285575219373078,0.488518583361769898,-0.582193776770423499
-0.065530376544370730,0.047610605435690324,0.488518583361769898,-0.582193776770423499
-0.065530376544370730,0.047610605435690324,0.380000000000000171,-0.658179306876173431
-0.079229955659438259,0.016840846956238505,0.380000000000000171,-0.658179306876173431
-0.079229955659438259,-0.016840846956238505,0.380000000000000171,-0.658179306876173431
-0.127798196426883531,0.046514739492290971,0.748453892289278055,-0.131972615026867052
-0.040000000000000001,0.000000000000000005,0.259935308927508546,-0.714166391797290578
-0.001879385241571817,0.000684040286651338,0.259935308927508546,-0.714166391797290578
-0.001000000000000000,-0.001732050807568877,0.259935308927508546,-0.714166391797290578
0.000347296355333860,-0.001969615506024416,0.259935308927508546,-0.714166391797290578
-0.019999999999999993,-0.034641016151377553,0.259935308927508546,-0.714166391797290578
-0.000000000000000006,-0.040000000000000001,0.259935308927508546,-0.714166391797290578
-0.008466805524679938,-0.080556273524830135,0.380000000000000171,-0.658179306876173431
-0.040499999999999987,-0.070148057706539549,0.380000000000000171,-0.658179306876173431
-0.065530376544370730,-0.047610605435690331,0.380000000000000171,-0.658179306876173431
-0.001000000000000000,-0.001732050807568877,0.488518583361769898,-0.582193776770423499
-0.040000000000000001,0.000000000000000005,0.380000000000000171,-0.658179306876173431
-0.001879385241571817,0.000684040286651338,0.380000000000000171,-0.658179306876173431
-0.001000000000000000,0.001732050807568877,0.380000000000000171,-0.658179306876173431
0.001532088886237956,-0.001285575219373079,0.380000000000000171,-0.658179306876173431
0.002000000000000000,-0.000000000000000000,0.582193776770423166,-0.488518583361770176
